구분ID,식당명,이미지,지역,업종,소개,전화번호,주소,찾아가는길,홈페이지
11,오이시라멘울산성남점,https://img.siksinhot.com/place/1356455155525960.jpg?w=560&h=448&c=Y,울산> 중구-성남동/옥교동,세계음식 > 일본음식/초밥,"8시간 이상 고아낸 돼지뼈 육수로 담백하고 고소한 맛을 내는 일본정통 생라멘 전문점입니다. 소금으로 간한 시오라멘, 된장 국물의 미소라멘, 간장 국물의 소유라멘 등 다양한 일본라멘을 맛볼 수 있습니다. 라멘 외에도 웰빙 일식카레, 왕돈가스, 덮밥류, 샐러드, 차슈안주 등 남녀노소 즐길 수 있는 여러가지 메뉴를 갖추고 있습니다.",052-244-5232,울산광역시 중구 먹자거리 9,성남동 소방서 옆 골목길,
11,보리꽃,https://img.siksinhot.com/place/1358698915136905.jpg?w=560&h=448&c=Y,울산> 동구/일산해수욕장,한국음식 > 오리 훈제/구이/로스/탕,"일산해수욕장이 한눈에 들어오는 한식당으로 오리 훈제와 삼겹살, 소시지 등이 곁들여지는 하이루 모듬 메뉴가 인기있는 곳 입니다. 넓은 테이블석과 좌식으로 앉을 수 있는 홀을 보유하고 있어 쾌적한 분위기에서 식사를 할 수 있습니다.",052-252-4004,울산광역시 동구 해수욕장10길 74,11:00 ~ 22:30 OPEN,
11,OK목장,https://img.siksinhot.com/place/1463725010380517.png?w=560&h=448&c=Y,울산> 울주군,한국음식 > 한정식,"단골들이 많은 돼지고기 구이 전문점입니다. 돼지고기 갈매기살과 소금구이 메뉴가 인기가 있으며, 이외에도 갈치, 고등어구이 등의 백반 메뉴도 준비되어 있어 한 끼 식사를 위해 방문하기 좋은 곳 입니다.",055-384-0939,울산광역시 울주군 삼남면 방기로 1,통도환타지아 인근에 위치,
11,만당,https://img.siksinhot.com/place/1463725313451555.png?w=560&h=448&c=Y,울산> 중구-태화동,세계음식 > 중국음식,"입구에 해산물 가득한 자체 수족관이 있어 횟집 같은 느낌을 주는 중식당입니다. 가리비 짬뽕, 전복 짬뽕, 키조개 짬뽕 등의 메뉴에 들어가는 해산물들을 생물로 받아 가장 신선한 상태에서 조리합니다. 동그란 장독 모양 뚝배기에 담아 내는 스페셜 매운짬뽕과, 스페셜 왕짬뽕이 대표 메뉴입니다. 하얀 국물이 특징인 낙지짬뽕과 가리비가 껍질째 올라간 가리비짬뽕도 많이 찾는다고 합니다.",052-244-1337,울산광역시 중구 신기길 125,태화동 우체국 인근,
11,오시오막창,https://img.siksinhot.com/place/1384494287844177.jpg?w=560&h=448&c=Y,울산> 중구-반구/병영/성안,한국음식 > 곱창/양/대창/막창,울산 병영동 성당 뒤 막창 골목에 자리한 막창 구이 전문점 입니다. 국내산 만을 취급하며 소막창과 돼지막창 모두 인기 있습니다. 3인분 이상 주문이 가능하니 참고하면 좋습니다. 후식 칼국수가 제공되어 푸짐한 식사가 가능합니다.,052-297-8288,울산광역시 중구 곽남1길 26,병영오거리에서 하남돼지집 오른쪽 방향,
11,언양불고기한마당한우촌,https://img.siksinhot.com/place/1358793922604532.jpg?w=560&h=448&c=Y,울산> 울주군-언양,한국음식 > 꽃등심/등심/육회,"울산 울주군 언양에 위치한 언양불고기 맛집 한마당한우촌은 갈비살과 육회, 언양원조 참숯불고기가 유명한 곳으로 농장을 직접 운영하는 한우암소 전문점입니다. 내 가족의 밥상이 손님의 밥상이라는 생각으로 대한민국 최고의 한우밥상을 만들어가는 곳으로 한우초밥을 서비스로 맛 볼수있는 곳입니다. 생생정보,스펀지7인의 한우장인에 소개된 대한민국 최고의 한우전문점입니다.",052-262-2047,울산광역시 울주군 언양읍 웃방천5길 10,"서울산IC에서 강변로를 타고 밀양, 석남사 방향으로 2km 올라오시다 sk주유소 지나 우 회전 (맞은편 경동 청구, 삼성아파트, 현대오일뱅크). ","http://eonyangbulgoggiin.modoo.at/ 
http://blog.naver.com/hun7611"
11,모비딕,https://img.siksinhot.com/place/1358700375045441.jpg?w=560&h=448&c=Y,울산> 동구/일산해수욕장,세계음식 > 카페/커피숍,가게 계단을 내려오면 울산의 일산해수욕장 바다와 바로 만날 수 있는 카페입니다. 바리스타가 내린 이탈리아 브랜드 라바짜 커피를 마실 수 있는 곳이기도 합니다. 음료를 주문하면 초콜릿 시럽을 뿌린 하얀 쌀떡을 서비스로 줍니다.,052-235-7006,울산광역시 동구 해수욕장10길 70,울산시 동구 일산동 일산해수욕장 인근,
12,충남서산집,https://img.siksinhot.com/place/1536916827559296.jpg?w=560&h=448&c=Y,인천> 강화도/석모/옹진군,한국음식 > 해물탕/해물요리/꽃게,"외포리 선착장 인근에 위치한 20년 전통의 꽃게요리 전문점 ‘충남서산집’. 대표 메뉴는 직접 담근 된장을 풀어 구수함을 더한 ‘꽃게탕’입니다. 단호박, 버섯, 쑥갓에 통통한 꽃게를 함께 끓여 달큼하면서도 진한 감칠맛을 내는 국물이 일품입니다. 걸쭉해진 국물에 라면 사리와 수제비를 추가하여 끓여 먹는 것도 별미이며, 양념 없이 꽃게만을 쪄내 본연의 풍미가 진하게 느껴지는 ‘꽃게찜’도 인기 메뉴입니다. 실하게 들어찬 살은 씹을수록 담백하면서 은은한 단맛을 느낄 수 있습니다. 꽃게찜은 중 사이즈 이상부터 주문할 수 있으니 참고하면 좋습니다.",032-933-8403,인천광역시 강화군 내가면 중앙로 1200,09:30 ~ 20:00 OPEN,
12,황해해물칼국수1호점,https://img.siksinhot.com/place/1463361467679951.jpg?w=560&h=448&c=Y,인천> 중구-영종도,한국음식 > 라면/칼국수/국수/수제비,"기본 30분 이상은 반드시 웨이팅을 해야 하는 칼국수 맛집입니다. 황태와 조개를 베이스로 한 육수에서는 황태 특유의 맛과 시원함이 살아있습니다. 가리비, 홍합, 조개 등 해산물 건더기가 풍성하게 들어가 있습니다.",032-746-3017,인천광역시 중구 용유로21번길 3,영종도 을왕리 해수욕장 인근,
12,해송쌈밥,https://img.siksinhot.com/place/1464570261606483.png?w=560&h=448&c=Y,인천> 중구-영종도,한국음식 > 비빔밥/돌솥밥/쌈밥,"인천공항 근처의 유명한 쌈밥 전문점입니다. 제육볶음, 간장게장 등 10여가지의 맛깔스러운 밑반찬과 영양돌솥밥, 20가지 견과류가 들어간 우렁이쌈장이 나오는 쌈밥이 준비되어 있습니다.",032-747-0073,인천 중구 공항서로 177,을왕리 해수욕장 입구에 위치,
12,편가네된장,https://img.siksinhot.com/place/1484104380571026.jpg?w=560&h=448&c=Y,인천> 강화도/석모/옹진군,한국음식 > 비빔밥/돌솥밥/쌈밥,"4대째 내려오는 편가네 된장은 국내산 재료를 엄선해 화학첨가물 없이 손수 만드는 전통 보리 된장으로 음식을 만들고 있습니다. 가마솥에 두부를 직접 만들어 손두부보쌈, 가마솥 손두부, 손두부 부침 등을 제공합니다. 알이 꽉 찬 간장게장이 이 곳의 인기 메뉴이며 강화도 토속음식인 젓국갈비전골 등 다양한 손맛을 느낄 수 있는 메뉴들이 있습니다.",032-937-6479,인천광역시 강화군 화도면 가능포로89번길 11,화도 공용 버스터미널에서 970미터 근처,
12,부암갈비,https://img.siksinhot.com/place/1581669976036576.jpg?w=560&h=448&c=Y,인천> 남동구/구월동/논현동,한국음식 > 돼지갈비/갈매기살,"‘부암갈비’는 생갈비 메뉴 하나로 뚝심을 지켜오고 있는 곳입니다. 대표 메뉴 ‘생갈비’는 아무런 양념 없이 불판 위에 고기를 구워 고기 본연의 맛과 풍미를 즐길 수 있습니다. 노릇노릇하게 구워진 생갈비는 살코기와 지방이 적절한 비율로 이루어져 있어 쫄깃한 식감과 고소한 맛을 자랑합니다. 고기는 처음에 소금만 살짝 찍어 맛본 뒤 갓김치, 고추 장아찌, 갈치속젓 등 다양한 밑반찬을 취향에 맞게 곁들여 먹으면 됩니다. 고기를 다 먹어갈 즈음 달걀과 쪽파를 섞어 불판에서 즉석으로 만들어주는 달걀말이도 별미. 흰 쌀밥에 갈치속젓과 참기름을 넣어 달달 볶은 뒤 부추와 깨를 솔솔 뿌려 마무리한 ‘젓갈 볶음밥’도 즐겨 찾습니다.",032-425-5538,인천광역시 남동구 용천로 149,간석오거리역 3번출구 도보 10분 이내에 위치,
12,학운정,https://img.siksinhot.com/place/1532494985179811.jpg?w=560&h=448&c=Y,인천> 서구/청라/검단,한국음식 > 비빔밥/돌솥밥/쌈밥,"가재울역 2번 출구 인근에 위치한 간장 게장 전문점 '학운정'. 간장 게장과 산채 보리밥을 함께 즐기는 조합을 만나볼 수 있습니다. 대표 메뉴인 '간장 게장'은 큼직한 크기와 꽉 찬 알을 자랑합니다. 게 딱지의 내장과 알을 긁어, 밥과 함께 비벼 먹으면 진한 감칠맛을 느낄 수 있습니다. 낙지 한 마리가 통째로 들어가는 '꽃게탕'도 인기 메뉴. 기본찬과 밥은 리필이 가능하며 초등학생부터 인원수대로 주문을 받으니 참고하면 좋습니다.",032-584-8584,인천광역시 서구 열우물로208번길 12,동암역 2번출구 가좌 완충녹지공원 근처에 위치,
12,정아식당,https://img.siksinhot.com/place/1352350651183530.JPG?w=560&h=448&c=Y,인천> 부평,한국음식 > 닭볶음탕/닭갈비/닭발,"산곡동 주택가 뒷골목에 있는 식당으로, 매콤한 닭도리탕과 꼬막무침으로 유명한 곳 입니다. 꼬막은 손질이 귀찮은 식재료이에도 불구하고 하나하나 잘 손질되어 무쳐내어 손님들이 반찬으로 포장해가기도 합니다. 닭고기와 큼직한 감자가 매콤한 양념과 함께한 닭도리탕은, 다 먹은 뒤에 김가루와 밥을 볶아 먹는 것도 추천합니다.",032-513-1576,인천광역시 부평구 마장로307번길 6-11 ,산곡초등학교 정문에서 예일인테리어까지 100m 직진 오른쪽 방향 골목으로 70m에 위치,
12,모녀떡볶이부평남부역점,https://img.siksinhot.com/place/1462253534918974.jpg?w=560&h=448&c=Y,인천> 부평-문화의거리,한국음식 > 떡볶이/순대/튀김/만두,15년 넘는 세월을 엄마와 딸이 운영해왔다 하여 이름도 모녀 떡볶이입니다. 당면을 넣고 바삭하게 튀긴 만두와 길쭉하게 썬 파를 얹어서 내는 떡볶이가 이 집의 대표 메뉴입니다. 부평역 남부 방면에 있는 아담한 규모의 분식점입니다. 퇴근길에는 메뉴가 솔드아웃될 수 있으니 참고하면 좋습니다.,032-504-9636,인천광역시 부평구 광장로 16,지하철 1호선 부평역 2번출구 앞,
12,안스베이커리구월본점,https://img.siksinhot.com/place/1536125332427512.jpg?w=560&h=448&c=Y,인천> 남동구/구월동/논현동,세계음식 > 베이커리/제과점,7대 제과명장 안창현 씨가 운영하는 베이커리 '안스 베이커리'의 본점. 1989년 개업한 이래 제빵개량제나 화학첨가제를 사용하지 않아 건강한 빵을 먹을 수 있습니다. 직접 개발한 자연발효 유산균과 발효종을 사용하여 먹어도 더부룩한 느낌이 없는 것이 특징입니다. 안스베이커리만의 특별한 소스가 들어가 있는 명장 샌드위치는 항상 인기가 많아 미리 가지 않으면 맛보기 힘들 정도입니다. 시식 시스템도 무척 잘 되어있어 맛본 후 빵을 구입할 수 있습니다.,032-463-0045,인천광역시 남동구 인주대로 664 메인프라자 2차,"남동구청 방향 200M지점 동아, 팬더 아파트 또는 인향스포렉스 바로 옆",
12,신승반점,https://img.siksinhot.com/place/1462769989060796.jpg?w=560&h=448&c=Y,인천> 중구-동인천/차이나타운/월미도,세계음식 > 중국음식,1905년 문을 열었던 자장면의 원조 중 하나라고 일컬어지는 '공화춘'의 창업주 외손녀가 운영하는 중식당입니다. 예약은 5인이상 가능합니다. 오픈시간은 11시 10분이나 10시 50분부터 대기표를 발급하는 점 참고하면 좋을 것 같습니다.,032-762-9467,인천광역시 중구 차이나타운로44번길 31-3,인천시 중구 북성동2가 차이나타운 입구 부근,
12,가리비칼국수,https://img.siksinhot.com/place/1464570091445472.png?w=560&h=448&c=Y,인천> 남동구/구월동/논현동,한국음식 > 라면/칼국수/국수/수제비,일반적인 바지락 칼국수와 달리 가리비를 넣고 끓이는 칼국수입니다. 큼직한 가리비들이 푸짐하게 들어 있어 국물 맛이 한층 더 깊고 진합니다. 칼국수 면은 무한 리필되는 것이 특징입니다.,032-432-0030,,도림 주공아파트 2단지 정문에서 도림할인마트 오른쪽 방향으로 50m,
12,권오길손국수본점,https://img.siksinhot.com/place/1462769748360788.jpg?w=560&h=448&c=Y,인천> 서구/청라/검단,한국음식 > 라면/칼국수/국수/수제비,"만화 식객에 나와 유명한 칼국수 전문점입니다. 직접 만든 두툼한 생면을 테이블에서 보글보글 끓인 육수에 넣고 바로 끓여먹습니다. 담백한 맛의 시원이, 매콤한 얼큰이 중 선택할 수 있습니다. 깔끔한 국물의 김치말이 국수도 추천메뉴입니다.",032-564-7541,인천광역시 서구 검단로 789,불로동 퀸스타운길운아파트에서 불로할인마트 맞은편,
12,라비스타,https://img.siksinhot.com/place/1462771626256835.jpg?w=560&h=448&c=Y,인천> 연수구/송도,세계음식 > 이태리레스토랑,"송도시내가 한눈에 보이는 전망을 가진 레스토랑입니다. 2층은 카페, 3층은 레스토랑으로 운영되고 있습니다. 스테이크와 파스타류가 인기 메뉴입니다. 소개팅, 연인들의 데이트 장소로 유명한 곳 입니다.",032-833-3223,인천광역시 연수구 청량로70번길 40-12,"동춘역(송도유원지방향)출구에서 740번 버스 혹은 택시. 동막역(1번출구)에서 8번, 6-1번(동인천방향)버스    ",
12,원조신포닭강정,https://img.siksinhot.com/place/1593652521860349.jpg?w=560&h=448&c=Y,인천> 중구-동인천/차이나타운/월미도,한국음식 > 치킨/훈제,"인천 신포시장의 으뜸 명물인 닭강정 전문점 입니다. 주말이면 온종일 줄을 잇는 곳으로 포장 대기 줄과 홀 입장 줄 모두 30분 이상 기다려야 하는 맛집입니다. 이 집의 닭강정은 두 번 튀긴 닭을 물엿으로 만든 소스에 달달 볶아서 내놓는 것이 특징입니다. 청양고추가 숨어 있어 매콤하지만, 뒷맛이 개운해서 느끼함이 없습니다. 국내산 생닭만 사용하고 크기가 커서 양이 넉넉한 편입니다.",032-762-5853,인천광역시 중구 우현로49번길 3,10:30 ~ 21:00 OPEN,
